"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2016"	"2016"	"Female"	"F"	1211	33082	3660.60
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2016"	"2016"	"Male"	"M"	1401	27312	5129.61
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2017"	"2017"	"Female"	"F"	1335	33685	3963.19
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2017"	"2017"	"Male"	"M"	1476	28110	5250.80
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2018"	"2018"	"Female"	"F"	1347	35003	3848.24
	"West Virginia"	"54"	"75-79 years"	"75-79"	"2018"	"2018"	"Male"	"M"	1525	29370	5192.37
	"West Virginia"	"54"	"80-84 years"	"80-84"	"1999"	"1999"	"Female"	"F"	1756	24479	7173.50
	"West Virginia"	"54"	"80-84 years"	"80-84"	"1999"	"1999"	"Male"	"M"	1501	13314	11273.85
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2000"	"2000"	"Female"	"F"	1777	24526	7245.37
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2000"	"2000"	"Male"	"M"	1397	13325	10484.05
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2001"	"2001"	"Female"	"F"	1789	24756	7226.53
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2001"	"2001"	"Male"	"M"	1435	13826	10379.00
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2002"	"2002"	"Female"	"F"	1871	25231	7415.48
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2002"	"2002"	"Male"	"M"	1425	14432	9873.89
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2003"	"2003"	"Female"	"F"	1850	25412	7280.03
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2003"	"2003"	"Male"	"M"	1523	14830	10269.72
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2004"	"2004"	"Female"	"F"	1802	25680	7017.13
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2004"	"2004"	"Male"	"M"	1495	15405	9704.64
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2005"	"2005"	"Female"	"F"	1843	25912	7112.53
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2005"	"2005"	"Male"	"M"	1494	15924	9382.06
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2006"	"2006"	"Female"	"F"	1689	26087	6474.49
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2006"	"2006"	"Male"	"M"	1517	16264	9327.35
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2007"	"2007"	"Female"	"F"	1709	26018	6568.53
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2007"	"2007"	"Male"	"M"	1595	16761	9516.14
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2008"	"2008"	"Female"	"F"	1750	26386	6632.31
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2008"	"2008"	"Male"	"M"	1615	17242	9366.66
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2009"	"2009"	"Female"	"F"	1640	26114	6280.16
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2009"	"2009"	"Male"	"M"	1493	17012	8776.16
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2010"	"2010"	"Female"	"F"	1700	26139	6503.69
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2010"	"2010"	"Male"	"M"	1448	17099	8468.33
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2011"	"2011"	"Female"	"F"	1651	25734	6415.64
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2011"	"2011"	"Male"	"M"	1477	17018	8679.05
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2012"	"2012"	"Female"	"F"	1653	25223	6553.54
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2012"	"2012"	"Male"	"M"	1490	16855	8840.11
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2013"	"2013"	"Female"	"F"	1545	24583	6284.83
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2013"	"2013"	"Male"	"M"	1338	16319	8199.03
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2014"	"2014"	"Female"	"F"	1487	24030	6188.10
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2014"	"2014"	"Male"	"M"	1370	16187	8463.58
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2015"	"2015"	"Female"	"F"	1523	23960	6356.43
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2015"	"2015"	"Male"	"M"	1373	16459	8341.94
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2016"	"2016"	"Female"	"F"	1453	23973	6060.99
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2016"	"2016"	"Male"	"M"	1383	16801	8231.65
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2017"	"2017"	"Female"	"F"	1460	24172	6040.05
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2017"	"2017"	"Male"	"M"	1380	17288	7982.42
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2018"	"2018"	"Female"	"F"	1531	24510	6246.43
	"West Virginia"	"54"	"80-84 years"	"80-84"	"2018"	"2018"	"Male"	"M"	1423	18258	7793.84
	"West Virginia"	"54"	"85-89 years"	"85-89"	"1999"	"1999"	"Female"	"F"	1792	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"1999"	"1999"	"Male"	"M"	1095	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2000"	"2000"	"Female"	"F"	1869	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2000"	"2000"	"Male"	"M"	1095	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2001"	"2001"	"Female"	"F"	1854	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2001"	"2001"	"Male"	"M"	1092	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2002"	"2002"	"Female"	"F"	1842	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2002"	"2002"	"Male"	"M"	1072	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2003"	"2003"	"Female"	"F"	1829	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2003"	"2003"	"Male"	"M"	1045	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2004"	"2004"	"Female"	"F"	1736	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2004"	"2004"	"Male"	"M"	1073	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2005"	"2005"	"Female"	"F"	1688	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2005"	"2005"	"Male"	"M"	1081	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2006"	"2006"	"Female"	"F"	1655	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2006"	"2006"	"Male"	"M"	1022	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2007"	"2007"	"Female"	"F"	1702	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2007"	"2007"	"Male"	"M"	1140	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2008"	"2008"	"Female"	"F"	1828	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2008"	"2008"	"Male"	"M"	1187	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2009"	"2009"	"Female"	"F"	1848	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2009"	"2009"	"Male"	"M"	1199	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2010"	"2010"	"Female"	"F"	1807	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2010"	"2010"	"Male"	"M"	1189	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2011"	"2011"	"Female"	"F"	1830	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2011"	"2011"	"Male"	"M"	1274	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2012"	"2012"	"Female"	"F"	1837	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2012"	"2012"	"Male"	"M"	1277	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2013"	"2013"	"Female"	"F"	1734	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2013"	"2013"	"Male"	"M"	1315	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2014"	"2014"	"Female"	"F"	1765	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2014"	"2014"	"Male"	"M"	1294	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2015"	"2015"	"Female"	"F"	1832	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2015"	"2015"	"Male"	"M"	1333	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2016"	"2016"	"Female"	"F"	1744	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2016"	"2016"	"Male"	"M"	1258	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2017"	"2017"	"Female"	"F"	1677	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2017"	"2017"	"Male"	"M"	1250	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2018"	"2018"	"Female"	"F"	1712	Not Applicable	Not Applicable
	"West Virginia"	"54"	"85-89 years"	"85-89"	"2018"	"2018"	"Male"	"M"	1208	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"1999"	"1999"	"Female"	"F"	1281	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"1999"	"1999"	"Male"	"M"	467	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2000"	"2000"	"Female"	"F"	1234	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2000"	"2000"	"Male"	"M"	532	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2001"	"2001"	"Female"	"F"	1323	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2001"	"2001"	"Male"	"M"	495	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2002"	"2002"	"Female"	"F"	1245	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2002"	"2002"	"Male"	"M"	508	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2003"	"2003"	"Female"	"F"	1318	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2003"	"2003"	"Male"	"M"	536	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2004"	"2004"	"Female"	"F"	1235	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2004"	"2004"	"Male"	"M"	534	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2005"	"2005"	"Female"	"F"	1257	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2005"	"2005"	"Male"	"M"	530	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2006"	"2006"	"Female"	"F"	1228	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2006"	"2006"	"Male"	"M"	501	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2007"	"2007"	"Female"	"F"	1251	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2007"	"2007"	"Male"	"M"	528	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2008"	"2008"	"Female"	"F"	1330	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2008"	"2008"	"Male"	"M"	560	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2009"	"2009"	"Female"	"F"	1269	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2009"	"2009"	"Male"	"M"	590	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2010"	"2010"	"Female"	"F"	1325	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2010"	"2010"	"Male"	"M"	571	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2011"	"2011"	"Female"	"F"	1254	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2011"	"2011"	"Male"	"M"	657	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2012"	"2012"	"Female"	"F"	1348	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2012"	"2012"	"Male"	"M"	624	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2013"	"2013"	"Female"	"F"	1345	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2013"	"2013"	"Male"	"M"	634	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2014"	"2014"	"Female"	"F"	1358	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2014"	"2014"	"Male"	"M"	745	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2015"	"2015"	"Female"	"F"	1386	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2015"	"2015"	"Male"	"M"	724	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2016"	"2016"	"Female"	"F"	1337	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2016"	"2016"	"Male"	"M"	749	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2017"	"2017"	"Female"	"F"	1379	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2017"	"2017"	"Male"	"M"	754	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2018"	"2018"	"Female"	"F"	1384	Not Applicable	Not Applicable
	"West Virginia"	"54"	"90-94 years"	"90-94"	"2018"	"2018"	"Male"	"M"	805	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"1999"	"1999"	"Female"	"F"	489	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"1999"	"1999"	"Male"	"M"	148	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2000"	"2000"	"Female"	"F"	566	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2000"	"2000"	"Male"	"M"	148	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2001"	"2001"	"Female"	"F"	522	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2001"	"2001"	"Male"	"M"	140	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2002"	"2002"	"Female"	"F"	525	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2002"	"2002"	"Male"	"M"	155	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2003"	"2003"	"Female"	"F"	541	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2003"	"2003"	"Male"	"M"	149	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2004"	"2004"	"Female"	"F"	512	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2004"	"2004"	"Male"	"M"	131	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2005"	"2005"	"Female"	"F"	494	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2005"	"2005"	"Male"	"M"	161	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2006"	"2006"	"Female"	"F"	516	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2006"	"2006"	"Male"	"M"	131	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2007"	"2007"	"Female"	"F"	533	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2007"	"2007"	"Male"	"M"	130	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2008"	"2008"	"Female"	"F"	557	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2008"	"2008"	"Male"	"M"	158	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2009"	"2009"	"Female"	"F"	526	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2009"	"2009"	"Male"	"M"	129	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2010"	"2010"	"Female"	"F"	494	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2010"	"2010"	"Male"	"M"	157	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2011"	"2011"	"Female"	"F"	552	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2011"	"2011"	"Male"	"M"	177	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2012"	"2012"	"Female"	"F"	549	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2012"	"2012"	"Male"	"M"	148	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2013"	"2013"	"Female"	"F"	550	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2013"	"2013"	"Male"	"M"	172	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2014"	"2014"	"Female"	"F"	525	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2014"	"2014"	"Male"	"M"	174	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2015"	"2015"	"Female"	"F"	577	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2015"	"2015"	"Male"	"M"	192	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2016"	"2016"	"Female"	"F"	589	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2016"	"2016"	"Male"	"M"	178	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2017"	"2017"	"Female"	"F"	578	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2017"	"2017"	"Male"	"M"	245	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2018"	"2018"	"Female"	"F"	613	Not Applicable	Not Applicable
	"West Virginia"	"54"	"95-99 years"	"95-99"	"2018"	"2018"	"Male"	"M"	190	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"1999"	"1999"	"Female"	"F"	113	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"1999"	"1999"	"Male"	"M"	34	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2000"	"2000"	"Female"	"F"	120	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2000"	"2000"	"Male"	"M"	23	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2001"	"2001"	"Female"	"F"	134	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2001"	"2001"	"Male"	"M"	17	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2002"	"2002"	"Female"	"F"	104	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2002"	"2002"	"Male"	"M"	21	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2003"	"2003"	"Female"	"F"	124	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2003"	"2003"	"Male"	"M"	26	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2004"	"2004"	"Female"	"F"	96	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2004"	"2004"	"Male"	"M"	21	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2005"	"2005"	"Female"	"F"	110	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2005"	"2005"	"Male"	"M"	35	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2006"	"2006"	"Female"	"F"	114	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2006"	"2006"	"Male"	"M"	17	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2007"	"2007"	"Female"	"F"	108	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2007"	"2007"	"Male"	"M"	15	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2008"	"2008"	"Female"	"F"	127	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2008"	"2008"	"Male"	"M"	24	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2009"	"2009"	"Female"	"F"	107	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2009"	"2009"	"Male"	"M"	26	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2010"	"2010"	"Female"	"F"	106	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2010"	"2010"	"Male"	"M"	22	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2011"	"2011"	"Female"	"F"	115	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2011"	"2011"	"Male"	"M"	22	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2012"	"2012"	"Female"	"F"	117	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2012"	"2012"	"Male"	"M"	22	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2013"	"2013"	"Female"	"F"	140	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2013"	"2013"	"Male"	"M"	25	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2014"	"2014"	"Female"	"F"	102	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2014"	"2014"	"Male"	"M"	20	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2015"	"2015"	"Female"	"F"	127	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2015"	"2015"	"Male"	"M"	22	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2016"	"2016"	"Female"	"F"	141	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2016"	"2016"	"Male"	"M"	24	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2017"	"2017"	"Female"	"F"	121	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2017"	"2017"	"Male"	"M"	21	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2018"	"2018"	"Female"	"F"	125	Not Applicable	Not Applicable
	"West Virginia"	"54"	"100+ years"	"100+"	"2018"	"2018"	"Male"	"M"	19	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"1999"	"1999"	"Female"	"F"	180	220291	81.71
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"1999"	"1999"	"Male"	"M"	335	220730	151.77
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2000"	"2000"	"Female"	"F"	199	217592	91.46
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2000"	"2000"	"Male"	"M"	357	217663	164.02
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2001"	"2001"	"Female"	"F"	193	209919	91.94
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2001"	"2001"	"Male"	"M"	376	211201	178.03
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2002"	"2002"	"Female"	"F"	209	203867	102.52
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2002"	"2002"	"Male"	"M"	337	205886	163.68
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2003"	"2003"	"Female"	"F"	185	197177	93.82
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2003"	"2003"	"Male"	"M"	320	199874	160.10
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2004"	"2004"	"Female"	"F"	187	191171	97.82
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2004"	"2004"	"Male"	"M"	278	194371	143.03
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2005"	"2005"	"Female"	"F"	185	187474	98.68
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2005"	"2005"	"Male"	"M"	299	191855	155.85
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2006"	"2006"	"Female"	"F"	161	185820	86.64
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2006"	"2006"	"Male"	"M"	310	190187	163.00
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Female"	"F"	167	182761	91.38
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2007"	"2007"	"Male"	"M"	294	187241	157.02
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2008"	"2008"	"Female"	"F"	162	178604	90.70
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2008"	"2008"	"Male"	"M"	250	183016	136.60
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2009"	"2009"	"Female"	"F"	161	174051	92.50
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2009"	"2009"	"Male"	"M"	281	178063	157.81
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2010"	"2010"	"Female"	"F"	157	170709	91.97
	"Wisconsin"	"55"	"35-39 years"	"35-39"	"2010"	"2010"	"Male"	"M"	276	174619	158.06
