"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2011"	"2011"	Suppressed	12062	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2012"	"2012"	Suppressed	12384	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2013"	"2013"	Suppressed	12812	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2014"	"2014"	Suppressed	13082	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	Suppressed	13235	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2016"	"2016"	Suppressed	13173	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2017"	"2017"	Suppressed	12989	Suppressed
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	Suppressed	12743	Suppressed
"Total"	"Oklahoma"	"40"	"30-34 years"	"30-34"	"Female"	"F"			Suppressed	228594	Suppressed
"Total"	"Oklahoma"	"40"	"30-34 years"	"30-34"					Suppressed	228594	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"1999"	"1999"	Suppressed	11106	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2000"	"2000"	Suppressed	11203	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2001"	"2001"	Suppressed	10836	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2002"	"2002"	Suppressed	10495	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2003"	"2003"	Suppressed	10244	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2004"	"2004"	Suppressed	9994	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2005"	"2005"	Suppressed	9981	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2006"	"2006"	Suppressed	10347	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2007"	"2007"	Suppressed	10666	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2008"	"2008"	Suppressed	10893	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2009"	"2009"	Suppressed	11009	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2010"	"2010"	Suppressed	11215	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2011"	"2011"	Suppressed	11098	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2012"	"2012"	Suppressed	11168	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2013"	"2013"	Suppressed	11205	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2014"	"2014"	Suppressed	11415	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	Suppressed	11640	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2016"	"2016"	Suppressed	12068	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2017"	"2017"	Suppressed	12332	Suppressed
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	Suppressed	12680	Suppressed
"Total"	"Oklahoma"	"40"	"35-39 years"	"35-39"	"Female"	"F"			Suppressed	221595	Suppressed
"Total"	"Oklahoma"	"40"	"35-39 years"	"35-39"					Suppressed	221595	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"1999"	"1999"	Suppressed	10612	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2000"	"2000"	Suppressed	10844	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2001"	"2001"	Suppressed	11162	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2002"	"2002"	Suppressed	11314	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2003"	"2003"	Suppressed	11444	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2004"	"2004"	Suppressed	11466	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2005"	"2005"	Suppressed	11362	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2006"	"2006"	Suppressed	11091	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2007"	"2007"	Suppressed	10847	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2008"	"2008"	Suppressed	10612	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2009"	"2009"	Suppressed	10427	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2010"	"2010"	Suppressed	10428	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2011"	"2011"	Suppressed	10458	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2012"	"2012"	Suppressed	10782	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2013"	"2013"	Suppressed	11031	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2014"	"2014"	Suppressed	11092	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	Suppressed	11168	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2016"	"2016"	Suppressed	11051	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2017"	"2017"	Suppressed	11059	Suppressed
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	Suppressed	11047	Suppressed
"Total"	"Oklahoma"	"40"	"40-44 years"	"40-44"	"Female"	"F"			Suppressed	219297	Suppressed
"Total"	"Oklahoma"	"40"	"40-44 years"	"40-44"					Suppressed	219297	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"1999"	"1999"	Suppressed	9257	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2000"	"2000"	Suppressed	9432	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2001"	"2001"	Suppressed	9780	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2002"	"2002"	Suppressed	10138	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2003"	"2003"	Suppressed	10461	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2004"	"2004"	Suppressed	10796	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2005"	"2005"	Suppressed	11035	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2006"	"2006"	Suppressed	11297	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2007"	"2007"	Suppressed	11407	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2008"	"2008"	Suppressed	11534	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2009"	"2009"	Suppressed	11672	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2010"	"2010"	Suppressed	11695	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2011"	"2011"	Suppressed	11244	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2012"	"2012"	Suppressed	10928	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2013"	"2013"	Suppressed	10499	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2014"	"2014"	Suppressed	10310	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	Suppressed	10260	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2016"	"2016"	Suppressed	10368	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2017"	"2017"	Suppressed	10629	Suppressed
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	Suppressed	10796	Suppressed
"Total"	"Oklahoma"	"40"	"45-49 years"	"45-49"	"Female"	"F"			Suppressed	213538	Suppressed
"Total"	"Oklahoma"	"40"	"45-49 years"	"45-49"					Suppressed	213538	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"1999"	"1999"	Suppressed	7879	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2000"	"2000"	Suppressed	8156	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2001"	"2001"	Suppressed	8766	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2002"	"2002"	Suppressed	8803	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2003"	"2003"	Suppressed	9052	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2004"	"2004"	Suppressed	9253	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2005"	"2005"	Suppressed	9546	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2006"	"2006"	Suppressed	9903	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2007"	"2007"	Suppressed	10301	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2008"	"2008"	Suppressed	10616	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2009"	"2009"	Suppressed	10991	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2010"	"2010"	Suppressed	11218	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2011"	"2011"	Suppressed	11352	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2012"	"2012"	Suppressed	11425	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2013"	"2013"	Suppressed	11500	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2014"	"2014"	Suppressed	11557	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	Suppressed	11366	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2016"	"2016"	Suppressed	11015	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	Suppressed	10597	Suppressed
	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	Suppressed	10251	Suppressed
"Total"	"Oklahoma"	"40"	"50-54 years"	"50-54"	"Female"	"F"			Suppressed	203547	Suppressed
"Total"	"Oklahoma"	"40"	"50-54 years"	"50-54"					Suppressed	203547	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"1999"	"1999"	Suppressed	5670	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2000"	"2000"	Suppressed	5907	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2001"	"2001"	Suppressed	6172	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2002"	"2002"	Suppressed	6797	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2003"	"2003"	Suppressed	7272	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2004"	"2004"	Suppressed	7743	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2005"	"2005"	Suppressed	8221	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2006"	"2006"	Suppressed	8692	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2007"	"2007"	Suppressed	8675	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2008"	"2008"	Suppressed	8878	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2009"	"2009"	Suppressed	9086	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2010"	"2010"	Suppressed	9309	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2011"	"2011"	Suppressed	9761	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2012"	"2012"	Suppressed	10148	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2013"	"2013"	Suppressed	10395	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2014"	"2014"	Suppressed	10599	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2015"	"2015"	Suppressed	10852	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2016"	"2016"	Suppressed	10996	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2017"	"2017"	Suppressed	11086	Suppressed
	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"	"2018"	"2018"	Suppressed	11178	Suppressed
"Total"	"Oklahoma"	"40"	"55-59 years"	"55-59"	"Female"	"F"			Suppressed	177437	Suppressed
"Total"	"Oklahoma"	"40"	"55-59 years"	"55-59"					Suppressed	177437	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"1999"	"1999"	Suppressed	4770	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2000"	"2000"	Suppressed	4761	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2001"	"2001"	Suppressed	4968	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2002"	"2002"	Suppressed	5106	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2003"	"2003"	Suppressed	5300	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2004"	"2004"	Suppressed	5470	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2005"	"2005"	Suppressed	5683	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2006"	"2006"	Suppressed	5890	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2007"	"2007"	Suppressed	6482	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2008"	"2008"	Suppressed	6890	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2009"	"2009"	Suppressed	7314	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2010"	"2010"	Suppressed	7662	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2011"	"2011"	Suppressed	8140	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2012"	"2012"	Suppressed	8237	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2013"	"2013"	Suppressed	8320	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2014"	"2014"	Suppressed	8590	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2015"	"2015"	Suppressed	8948	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2016"	"2016"	Suppressed	9307	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2017"	"2017"	Suppressed	9601	Suppressed
	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"	"2018"	"2018"	Suppressed	9888	Suppressed
"Total"	"Oklahoma"	"40"	"60-64 years "	"60-64"	"Female"	"F"			Suppressed	141327	Suppressed
"Total"	"Oklahoma"	"40"	"60-64 years "	"60-64"					Suppressed	141327	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"1999"	"1999"	Suppressed	3850	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2000"	"2000"	Suppressed	3912	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2001"	"2001"	Suppressed	4103	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2002"	"2002"	Suppressed	4199	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2003"	"2003"	Suppressed	4273	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2004"	"2004"	Suppressed	4434	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2005"	"2005"	Suppressed	4501	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2006"	"2006"	Suppressed	4659	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2007"	"2007"	Suppressed	4808	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2008"	"2008"	Suppressed	4987	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2009"	"2009"	Suppressed	5186	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2010"	"2010"	Suppressed	5405	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2011"	"2011"	Suppressed	5548	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2012"	"2012"	Suppressed	6127	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2013"	"2013"	Suppressed	6431	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2014"	"2014"	Suppressed	6774	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2015"	"2015"	Suppressed	7131	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2016"	"2016"	Suppressed	7501	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2017"	"2017"	Suppressed	7540	Suppressed
	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"	"2018"	"2018"	Suppressed	7721	Suppressed
"Total"	"Oklahoma"	"40"	"65-69 years"	"65-69"	"Female"	"F"			10	109090	Unreliable
"Total"	"Oklahoma"	"40"	"65-69 years"	"65-69"					10	109090	Unreliable
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"1999"	"1999"	Suppressed	3095	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2000"	"2000"	Suppressed	3057	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2001"	"2001"	Suppressed	3122	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2002"	"2002"	Suppressed	3188	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2003"	"2003"	Suppressed	3276	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2004"	"2004"	Suppressed	3356	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2005"	"2005"	Suppressed	3490	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2006"	"2006"	Suppressed	3595	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2007"	"2007"	Suppressed	3691	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2008"	"2008"	Suppressed	3752	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2009"	"2009"	Suppressed	3885	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2010"	"2010"	Suppressed	3911	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2011"	"2011"	Suppressed	4113	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2012"	"2012"	Suppressed	4215	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2013"	"2013"	Suppressed	4326	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2014"	"2014"	Suppressed	4533	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2015"	"2015"	Suppressed	4749	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2016"	"2016"	Suppressed	4912	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2017"	"2017"	Suppressed	5387	Suppressed
	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"	"2018"	"2018"	Suppressed	5738	Suppressed
"Total"	"Oklahoma"	"40"	"70-74 years"	"70-74"	"Female"	"F"			28	79391	35.27
"Total"	"Oklahoma"	"40"	"70-74 years"	"70-74"					28	79391	35.27
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	Suppressed	2478	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	Suppressed	2480	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	Suppressed	2514	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	Suppressed	2512	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	Suppressed	2566	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2004"	"2004"	Suppressed	2543	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2005"	"2005"	Suppressed	2541	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2006"	"2006"	Suppressed	2512	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2007"	"2007"	Suppressed	2556	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2008"	"2008"	Suppressed	2619	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2009"	"2009"	Suppressed	2710	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2010"	"2010"	Suppressed	2787	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2011"	"2011"	Suppressed	2914	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2012"	"2012"	Suppressed	3033	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2013"	"2013"	Suppressed	3063	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2014"	"2014"	Suppressed	3158	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2015"	"2015"	Suppressed	3293	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2016"	"2016"	Suppressed	3435	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2017"	"2017"	Suppressed	3578	Suppressed
	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"	"2018"	"2018"	Suppressed	3720	Suppressed
"Total"	"Oklahoma"	"40"	"75-79 years"	"75-79"	"Female"	"F"			64	57012	112.26
"Total"	"Oklahoma"	"40"	"75-79 years"	"75-79"					64	57012	112.26
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"1999"	"1999"	Suppressed	1609	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2000"	"2000"	Suppressed	1615	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2001"	"2001"	Suppressed	1661	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2002"	"2002"	Suppressed	1740	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2003"	"2003"	Suppressed	1731	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2004"	"2004"	Suppressed	1759	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2005"	"2005"	Suppressed	1782	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2006"	"2006"	Suppressed	1788	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2007"	"2007"	Suppressed	1752	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2008"	"2008"	Suppressed	1775	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2009"	"2009"	Suppressed	1760	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2010"	"2010"	Suppressed	1797	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2011"	"2011"	Suppressed	1786	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2012"	"2012"	Suppressed	1811	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2013"	"2013"	Suppressed	1821	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2014"	"2014"	Suppressed	1999	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	11	2114	Unreliable
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	Suppressed	2188	Suppressed
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	10	2311	Unreliable
	"Oklahoma"	"40"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	Suppressed	2410	Suppressed
