"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	13	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"100+ years"	"100+"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	14	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	29480	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	29628	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	28517	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	27886	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	26750	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	25537	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	23749	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	22284	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	21196	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	21459	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	21191	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	21249	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	21624	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	22004	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	22436	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	22829	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	23017	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	22840	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	23154	Suppressed
	"Rhode Island"	"44"	"30-34 years"	"30-34"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	23649	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	35817	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	35213	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	34137	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	32861	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	31777	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	30474	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	29412	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	28018	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	27279	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	25726	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	24321	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	23267	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	21732	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	20896	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	20752	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	20635	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	20957	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	21260	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	21533	Suppressed
	"Rhode Island"	"44"	"35-39 years"	"35-39"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	21842	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	35683	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	35842	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	36010	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	36165	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	35571	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	35188	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	34240	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	33004	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	31332	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	30188	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	28656	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	27996	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	26962	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	26042	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	24788	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	23730	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	22466	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	21206	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	20435	Suppressed
	"Rhode Island"	"44"	"40-44 years"	"40-44"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	19919	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	31471	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	32280	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	33199	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	33952	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	34624	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	34895	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	34643	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	34517	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	34193	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	33449	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	33111	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	32578	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	31186	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	29950	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	28996	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	27762	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	26718	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	25961	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	25010	Suppressed
	"Rhode Island"	"44"	"45-49 years"	"45-49"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	23918	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	28396	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	29476	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	30877	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	30337	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	30585	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	30863	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	31186	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	31795	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	32321	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	32920	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	33309	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	33307	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	33060	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	32815	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	32138	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	31679	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	31008	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	30082	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	28973	Suppressed
	"Rhode Island"	"44"	"50-54 years"	"50-54"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	27912	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	21226	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	22002	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	23048	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	25388	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	26217	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	27258	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	28415	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	29236	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	28434	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	28687	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	29167	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	29650	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	30482	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	31067	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	31554	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	31583	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	31624	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	31464	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	31127	Suppressed
	"Rhode Island"	"44"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	30513	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	16663	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	16720	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	17076	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	17750	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	19035	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	19885	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	20523	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	21315	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	23387	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	23876	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	24960	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	25933	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	26926	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	26391	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	26776	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	27120	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	27640	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	28353	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	28932	Suppressed
	"Rhode Island"	"44"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	29256	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	15495	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	15232	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	14747	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	14615	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	14656	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	14747	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	14742	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	15055	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	15665	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	16804	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	17560	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	18130	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	19007	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	20981	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	21532	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	22330	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	23157	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	23917	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	23693	Suppressed
	"Rhode Island"	"44"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	23974	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	15525	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	15255	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	14817	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	14125	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	13599	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	13114	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	12851	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	12373	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	12239	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	12301	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	12430	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	12482	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	12804	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	13391	Suppressed
	"Rhode Island"	"44"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	14529	Suppressed
